,linkID,interval0_COST,interval1_COST,interval2_COST,interval3_COST,interval4_COST,interval5_COST,interval6_COST,interval7_COST,interval8_COST,interval9_COST
1064,1064,1.1967135062344139,1.1967135062344139,1.2131062984206151,1.2458918827930174,1.2786774671654197,1.295070259351621,1.295070259351621,1.295070259351621,1.2786774671654197,1.2458918827930174
1065,1065,1.1187500748129675,1.1187500748129675,1.1286459143807148,1.1484375935162094,1.168229272651704,1.1781251122194512,1.1781251122194512,1.1781251122194512,1.168229272651704,1.1484375935162094
1066,1066,0.7825497723517549,0.7825497723517549,0.8028170595504249,0.8433516339477649,0.8838862083451049,0.9041534955437749,0.9041534955437749,0.9041534955437749,0.8838862083451049,0.8433516339477649
1067,1067,1.3024172069825437,1.3024172069825437,1.3276186408977555,1.3780215087281795,1.4284243765586035,1.4536258104738153,1.4536258104738153,1.4536258104738153,1.4284243765586035,1.3780215087281795
1068,1068,1.1187500748129675,1.1187500748129675,1.1286459143807148,1.1484375935162094,1.168229272651704,1.1781251122194512,1.1781251122194512,1.1781251122194512,1.168229272651704,1.1484375935162094
1069,1069,1.1706994613466333,1.1706994613466333,1.1849244164588528,1.2133743266832917,1.2418242369077306,1.25604919201995,1.25604919201995,1.25604919201995,1.2418242369077306,1.2133743266832917
1070,1070,1.241325127182045,1.241325127182045,1.2614355544472153,1.301656408977556,1.3418772635078968,1.3619876907730672,1.3619876907730672,1.3619876907730672,1.3418772635078968,1.301656408977556
1071,1071,1.099816698254364,1.099816698254364,1.1081347564422277,1.124770872817955,1.1414069891936824,1.1497250473815461,1.1497250473815461,1.1497250473815461,1.1414069891936824,1.124770872817955
1072,1072,1.1169460248756218,1.1169460248756218,1.1266915269485902,1.1461825310945273,1.1656735352404644,1.1754190373134328,1.1754190373134328,1.1754190373134328,1.1656735352404644,1.1461825310945273
1073,1073,1.0858845472636816,1.0858845472636816,1.0930415928689883,1.107355684079602,1.1216697752902154,1.1288268208955223,1.1288268208955223,1.1288268208955223,1.1216697752902154,1.107355684079602
1074,1074,1.241325127182045,1.241325127182045,1.2614355544472153,1.301656408977556,1.3418772635078968,1.3619876907730672,1.3619876907730672,1.3619876907730672,1.3418772635078968,1.301656408977556
1075,1075,1.2473813416458852,1.2473813416458852,1.267996453449709,1.3092266770573566,1.3504569006650042,1.371072012468828,1.371072012468828,1.371072012468828,1.3504569006650042,1.3092266770573566
1076,1076,1.0777536220095694,1.0777536220095694,1.0842330905103668,1.0971920275119618,1.1101509645135565,1.116630433014354,1.116630433014354,1.116630433014354,1.1101509645135565,1.0971920275119618
1077,1077,1.7661435635207734,1.7661435635207734,1.772342100203389,1.7847391735686204,1.7971362469338517,1.8033347836164673,1.8033347836164673,1.8033347836164673,1.7971362469338517,1.7847391735686204
1078,1078,1.5508020149625934,1.5508020149625934,1.5967021828761427,1.6885025187032419,1.7803028545303405,1.82620302244389,1.82620302244389,1.82620302244389,1.7803028545303405,1.6885025187032419
1079,1079,1.2648331492537315,1.2648331492537315,1.2869025783582089,1.3310414365671641,1.3751802947761194,1.3972497238805972,1.3972497238805972,1.3972497238805972,1.3751802947761194,1.3310414365671641
1080,1080,1.1295046019900497,1.1295046019900497,1.1402966521558873,1.161880752487562,1.183464852819237,1.1942569029850747,1.1942569029850747,1.1942569029850747,1.183464852819237,1.161880752487562
1081,1081,1.350713451371571,1.350713451371571,1.3799395723192018,1.4383918142144636,1.4968440561097256,1.5260701770573566,1.5260701770573566,1.5260701770573566,1.4968440561097256,1.4383918142144636
1082,1082,1.0852342992518702,1.0852342992518702,1.0923371575228595,1.1065428740648378,1.1207485906068162,1.1278514488778053,1.1278514488778053,1.1278514488778053,1.1207485906068162,1.1065428740648378
1083,1083,1.1606493632286996,1.1606493632286996,1.1740368101644245,1.2008117040358743,1.2275865979073244,1.2409740448430493,1.2409740448430493,1.2409740448430493,1.2275865979073244,1.2008117040358743
1084,1084,0.9754177539612456,0.9754177539612456,0.9872019426757449,1.0107703201047433,1.0343386975337419,1.046122886248241,1.046122886248241,1.046122886248241,1.0343386975337419,1.0107703201047433
1085,1085,12.000126075781353,12.000126075781353,12.000126075781353,12.000126075781353,12.000126075781353,12.000126075781353,12.000126075781353,12.000126075781353,12.000126075781353,12.000126075781353
1086,1086,1.1633783684210526,1.1633783684210526,1.1769932324561403,1.2042229605263157,1.2314526885964912,1.2450675526315789,1.2450675526315789,1.2450675526315789,1.2314526885964912,1.2042229605263157
1087,1087,4.534876112718371,4.534876112718371,4.545585393021402,4.567003953627463,4.588422514233523,4.599131794536554,4.599131794536554,4.599131794536554,4.588422514233523,4.567003953627463
1088,1088,1.3998452618453865,1.3998452618453865,1.433165700332502,1.499806577306733,1.566447454280964,1.5997678927680798,1.5997678927680798,1.5997678927680798,1.566447454280964,1.499806577306733
1089,1089,1.0743824401913875,1.0743824401913875,1.0805809768740031,1.0929780502392346,1.1053751236044658,1.1115736602870814,1.1115736602870814,1.1115736602870814,1.1053751236044658,1.0929780502392346
1090,1090,1.211040119700748,1.211040119700748,1.228626796342477,1.263800149625935,1.298973502909393,1.316560179551122,1.316560179551122,1.316560179551122,1.298973502909393,1.263800149625935
1091,1091,1.0797443684210526,1.0797443684210526,1.0863897324561402,1.0996804605263157,1.1129711885964912,1.1196165526315789,1.1196165526315789,1.1196165526315789,1.1129711885964912,1.0996804605263157
1092,1092,1.0906494306220096,1.0906494306220096,1.0982035498405103,1.1133117882775119,1.1284200267145135,1.1359741459330144,1.1359741459330144,1.1359741459330144,1.1284200267145135,1.1133117882775119
1093,1093,1.211040119700748,1.211040119700748,1.228626796342477,1.263800149625935,1.298973502909393,1.316560179551122,1.316560179551122,1.316560179551122,1.298973502909393,1.263800149625935
1094,1094,0.6868913645584119,0.6868913645584119,0.7350616811453338,0.8314023143191774,0.9277429474930213,0.975913264079943,0.975913264079943,0.975913264079943,0.9277429474930213,0.8314023143191774
1095,1095,1.3566711791044777,1.3566711791044777,1.386393777363184,1.445838973880597,1.50528417039801,1.5350067686567164,1.5350067686567164,1.5350067686567164,1.50528417039801,1.445838973880597
1096,1096,1.2268330097560975,1.2268330097560975,1.2457357605691055,1.2835412621951219,1.321346763821138,1.3402495146341462,1.3402495146341462,1.3402495146341462,1.321346763821138,1.2835412621951219
1097,1097,0.5826444631874419,0.5826444631874419,0.5949252802606126,0.6194869144069541,0.6440485485532956,0.6563293656264664,0.6563293656264664,0.6563293656264664,0.6440485485532956,0.6194869144069541
1098,1098,5.842312502699532,5.842312502699532,5.842979734789527,5.844314198969514,5.845648663149503,5.8463158952394965,5.8463158952394965,5.8463158952394965,5.845648663149503,5.844314198969514
1099,1099,1.4109629591474244,1.4109629591474244,1.4452098724097098,1.5137036989342805,1.5821975254588514,1.6164444387211367,1.6164444387211367,1.6164444387211367,1.5821975254588514,1.5137036989342805
1100,1100,1.1205602493765585,1.1205602493765585,1.130606936824605,1.1507003117206982,1.1707936866167912,1.1808403740648377,1.1808403740648377,1.1808403740648377,1.1707936866167912,1.1507003117206982
1101,1101,1.0931649625935163,1.0931649625935163,1.1009287094763092,1.1164562032418952,1.1319836970074812,1.1397474438902744,1.1397474438902744,1.1397474438902744,1.1319836970074812,1.1164562032418952
1102,1102,1.3321211221945137,1.3321211221945137,1.3597978823773897,1.4151514027431422,1.4705049231088942,1.4981816832917705,1.4981816832917705,1.4981816832917705,1.4705049231088942,1.4151514027431422
1103,1103,1.0834040224215247,1.0834040224215247,1.0903543576233183,1.1042550280269057,1.1181556984304932,1.125106033632287,1.125106033632287,1.125106033632287,1.1181556984304932,1.1042550280269057
1104,1104,1.1373817556109724,1.1373817556109724,1.1488302352452202,1.1717271945137158,1.194624153782211,1.2060726334164589,1.2060726334164589,1.2060726334164589,1.194624153782211,1.1717271945137158
1105,1105,1.3486278154613467,1.3486278154613467,1.3776801334164588,1.4357847693266832,1.4938894052369078,1.52294172319202,1.52294172319202,1.52294172319202,1.4938894052369078,1.4357847693266832
1106,1106,1.2186494114713216,1.2186494114713216,1.2368701957605985,1.273311764339152,1.3097533329177058,1.3279741172069826,1.3279741172069826,1.3279741172069826,1.3097533329177058,1.273311764339152
1107,1107,1.0815575461346634,1.0815575461346634,1.0883540083125518,1.101946932668329,1.1155398570241064,1.122336319201995,1.122336319201995,1.122336319201995,1.1155398570241064,1.101946932668329
1108,1108,1.127446783042394,1.127446783042394,1.1380673482959267,1.1593084788029924,1.180549609310058,1.191170174563591,1.191170174563591,1.191170174563591,1.180549609310058,1.1593084788029924
1109,1109,1.2186494114713216,1.2186494114713216,1.2368701957605985,1.273311764339152,1.3097533329177058,1.3279741172069826,1.3279741172069826,1.3279741172069826,1.3097533329177058,1.273311764339152
1110,1110,1.2171212568578553,1.2171212568578553,1.2352146949293432,1.2714015710723192,1.307588447215295,1.3256818852867829,1.3256818852867829,1.3256818852867829,1.307588447215295,1.2714015710723192
1111,1111,0.9655533989503512,0.9655533989503512,0.9716804463318973,0.9839345410949896,0.9961886358580818,1.0023156832396278,1.0023156832396278,1.0023156832396278,0.9961886358580818,0.9839345410949896
1112,1112,0.9655533989503512,0.9655533989503512,0.9716804463318973,0.9839345410949896,0.9961886358580818,1.0023156832396278,1.0023156832396278,1.0023156832396278,0.9961886358580818,0.9839345410949896
1113,1113,1.6712794635955703,1.6712794635955703,1.6782146017865252,1.6920848781684346,1.7059551545503442,1.712890292741299,1.712890292741299,1.712890292741299,1.7059551545503442,1.6920848781684346
1114,1114,1.6325484488778055,1.6325484488778055,1.6852608196176226,1.790685561097257,1.8961103025768913,1.9488226733167084,1.9488226733167084,1.9488226733167084,1.8961103025768913,1.790685561097257
1115,1115,0.7905964131602741,0.7905964131602741,0.8106011535287833,0.8506106342658017,0.8906201150028201,0.9106248553713293,0.9106248553713293,0.9106248553713293,0.8906201150028201,0.8506106342658017
1116,1116,1.6325484488778055,1.6325484488778055,1.6852608196176226,1.790685561097257,1.8961103025768913,1.9488226733167084,1.9488226733167084,1.9488226733167084,1.8961103025768913,1.790685561097257
1117,1117,1.0433759800498754,1.0433759800498754,1.0469906450540316,1.0542199750623442,1.0614493050706566,1.065063970074813,1.065063970074813,1.065063970074813,1.0614493050706566,1.0542199750623442
1118,1118,2.0345033034825875,2.0345033034825875,2.120711912106136,2.293129129353234,2.465546346600332,2.5517549552238807,2.5517549552238807,2.5517549552238807,2.465546346600332,2.293129129353234
1119,1119,0.5563608112522277,0.5563608112522277,0.5704284762605196,0.5985638062771033,0.6266991362936871,0.6407668013019789,0.6407668013019789,0.6407668013019789,0.6266991362936871,0.5985638062771033
1120,1120,1.0433759800498754,1.0433759800498754,1.0469906450540316,1.0542199750623442,1.0614493050706566,1.065063970074813,1.065063970074813,1.065063970074813,1.0614493050706566,1.0542199750623442
1121,1121,1.1570483840399002,1.1570483840399002,1.1701357493765585,1.1963104800498752,1.222485210723192,1.2355725760598504,1.2355725760598504,1.2355725760598504,1.222485210723192,1.1963104800498752
1122,1122,1.203356059850374,1.203356059850374,1.2203023981712384,1.2541950748129675,1.2880877514546967,1.305034089775561,1.305034089775561,1.305034089775561,1.2880877514546967,1.2541950748129675
1123,1123,1.7375280798004984,1.7375280798004984,1.7989887531172066,1.9219100997506233,2.04483144638404,2.106292119700748,2.106292119700748,2.106292119700748,2.04483144638404,1.9219100997506233
1124,1124,1.38652736159601,1.38652736159601,1.4187379750623441,1.4831592019950124,1.5475804289276809,1.5797910423940151,1.5797910423940151,1.5797910423940151,1.5475804289276809,1.4831592019950124
1125,1125,0.5258742821299328,0.5258742821299328,0.5428206204507973,0.5767132970925264,0.6106059737342554,0.6275523120551199,0.6275523120551199,0.6275523120551199,0.6106059737342554,0.5767132970925264
1126,1126,1.0511623541147133,1.0511623541147133,1.0554258836242727,1.0639529426433916,1.0724800016625105,1.07674353117207,1.07674353117207,1.07674353117207,1.0724800016625105,1.0639529426433916
1127,1127,1.1649651144278605,1.1649651144278605,1.178712207296849,1.206206393034826,1.2337005787728026,1.247447671641791,1.247447671641791,1.247447671641791,1.2337005787728026,1.206206393034826
1128,1128,1.1259133815461346,1.1259133815461346,1.1364061633416458,1.1573917269326683,1.1783772905236907,1.1888700723192018,1.1888700723192018,1.1888700723192018,1.1783772905236907,1.1573917269326683
1129,1129,1.1102553715710723,1.1102553715710723,1.119443319201995,1.1378192144638404,1.1561951097256857,1.1653830573566084,1.1653830573566084,1.1653830573566084,1.1561951097256857,1.1378192144638404
1130,1130,1.5865344875621892,1.5865344875621892,1.6354123615257048,1.7331681094527365,1.830923857379768,1.8798017313432838,1.8798017313432838,1.8798017313432838,1.830923857379768,1.7331681094527365
1131,1131,1.1649651144278605,1.1649651144278605,1.178712207296849,1.206206393034826,1.2337005787728026,1.247447671641791,1.247447671641791,1.247447671641791,1.2337005787728026,1.206206393034826
1132,1132,1.1677508208955223,1.1677508208955223,1.1817300559701491,1.209688526119403,1.2376469962686567,1.2516262313432835,1.2516262313432835,1.2516262313432835,1.2376469962686567,1.209688526119403
1133,1133,1.3209751442786068,1.3209751442786068,1.3477230729684908,1.4012189303482585,1.4547147877280264,1.4814627164179104,1.4814627164179104,1.4814627164179104,1.4547147877280264,1.4012189303482585
1134,1134,1.1677508208955223,1.1677508208955223,1.1817300559701491,1.209688526119403,1.2376469962686567,1.2516262313432835,1.2516262313432835,1.2516262313432835,1.2376469962686567,1.209688526119403
1135,1135,1.1216800248756218,1.1216800248756218,1.1318200269485903,1.1521000310945273,1.1723800352404643,1.1825200373134328,1.1825200373134328,1.1825200373134328,1.1723800352404643,1.1521000310945273
1136,1136,0.5163954570598817,0.5163954570598817,0.5349737029139447,0.5721301946220707,0.6092866863301968,0.6278649321842598,0.6278649321842598,0.6278649321842598,0.6092866863301968,0.5721301946220707
1137,1137,1.2701357605985037,1.2701357605985037,1.2926470739817124,1.3376697007481297,1.382692327514547,1.4052036408977555,1.4052036408977555,1.4052036408977555,1.382692327514547,1.3376697007481297
1138,1138,0.5192776039872378,0.5192776039872378,0.5371972594598745,0.5730365704051481,0.6088758813504218,0.6267955368230587,0.6267955368230587,0.6267955368230587,0.6088758813504218,0.5730365704051481
1139,1139,0.5248005392922225,0.5248005392922225,0.5515484679821064,0.6050443253618742,0.6585401827416422,0.6852881114315259,0.6852881114315259,0.6852881114315259,0.6585401827416422,0.6050443253618742
1140,1140,0.8926102588597385,0.8926102588597385,0.9080170212975495,0.9388305461731714,0.9696440710487932,0.9850508334866042,0.9850508334866042,0.9850508334866042,0.9696440710487932,0.9388305461731714
1141,1141,0.5837320547507545,0.5837320547507545,0.6197692699248838,0.6918437002731423,0.7639181306214013,0.7999553457955306,0.7999553457955306,0.7999553457955306,0.7639181306214013,0.6918437002731423
1142,1142,1.2150358656716418,1.2150358656716418,1.2329555211442786,1.2687948320895521,1.3046341430348258,1.3225537985074627,1.3225537985074627,1.3225537985074627,1.3046341430348258,1.2687948320895521
1143,1143,0.5894201167021129,0.5894201167021129,0.6017798082444015,0.6264991913289786,0.6512185744135557,0.6635782659558442,0.6635782659558442,0.6635782659558442,0.6512185744135557,0.6264991913289786
1144,1144,1.1435692139303482,1.1435692139303482,1.1555333150912106,1.1794615174129353,1.20338971973466,1.2153538208955224,1.2153538208955224,1.2153538208955224,1.20338971973466,1.1794615174129353
1145,1145,1.2987012686567163,1.2987012686567163,1.323593041044776,1.3733765858208955,1.423160130597015,1.4480519029850747,1.4480519029850747,1.4480519029850747,1.423160130597015,1.3733765858208955
1146,1146,0.7350175274119567,0.7350175274119567,0.7710547425860861,0.8431291729343449,0.9152036032826036,0.9512408184567329,0.9512408184567329,0.9512408184567329,0.9152036032826036,0.8431291729343449
1147,1147,1.1349935820895523,1.1349935820895523,1.1462430472636815,1.16874197761194,1.1912409079601989,1.2024903731343282,1.2024903731343282,1.2024903731343282,1.1912409079601989,1.16874197761194
1148,1148,1.1301935261845386,1.1301935261845386,1.1410429866999168,1.1627419077306733,1.1844408287614296,1.195290289276808,1.195290289276808,1.195290289276808,1.1844408287614296,1.1627419077306733
1149,1149,1.2987012686567163,1.2987012686567163,1.323593041044776,1.3733765858208955,1.423160130597015,1.4480519029850747,1.4480519029850747,1.4480519029850747,1.423160130597015,1.3733765858208955
1150,1150,1.4156014975124378,1.4156014975124378,1.4502349556384742,1.5195018718905473,1.5887687881426202,1.6234022462686566,1.6234022462686566,1.6234022462686566,1.5887687881426202,1.5195018718905473
1151,1151,1.2964947880299251,1.2964947880299251,1.321202687032419,1.3706184850374066,1.420034283042394,1.4447421820448878,1.4447421820448878,1.4447421820448878,1.420034283042394,1.3706184850374066
1152,1152,1.116429184079602,1.116429184079602,1.1261316160862354,1.1455364800995025,1.1649413441127696,1.174643776119403,1.174643776119403,1.174643776119403,1.1649413441127696,1.1455364800995025
1153,1153,1.4156014975124378,1.4156014975124378,1.4502349556384742,1.5195018718905473,1.5887687881426202,1.6234022462686566,1.6234022462686566,1.6234022462686566,1.5887687881426202,1.5195018718905473
1154,1154,1.2007435820895522,1.2007435820895522,1.2174722139303482,1.2509294776119402,1.2843867412935324,1.3011153731343283,1.3011153731343283,1.3011153731343283,1.2843867412935324,1.2509294776119402
1155,1155,1.5579522044887781,1.5579522044887781,1.6044482215295095,1.6974402556109727,1.7904322896924358,1.8369283067331672,1.8369283067331672,1.8369283067331672,1.7904322896924358,1.6974402556109727
1156,1156,1.2213082693266832,1.2213082693266832,1.2397506251039068,1.276635336658354,1.3135200482128013,1.3319624039900249,1.3319624039900249,1.3319624039900249,1.3135200482128013,1.276635336658354
1157,1157,1.2891622693266833,1.2891622693266833,1.313259125103907,1.361452836658354,1.4096465482128013,1.433743403990025,1.433743403990025,1.433743403990025,1.4096465482128013,1.361452836658354
1158,1158,1.116429184079602,1.116429184079602,1.1261316160862354,1.1455364800995025,1.1649413441127696,1.174643776119403,1.174643776119403,1.174643776119403,1.1649413441127696,1.1455364800995025
1159,1159,1.2007435820895522,1.2007435820895522,1.2174722139303482,1.2509294776119402,1.2843867412935324,1.3011153731343283,1.3011153731343283,1.3011153731343283,1.2843867412935324,1.2509294776119402
1160,1160,1.32258323880597,1.32258323880597,1.3494651753731342,1.4032290485074626,1.456992921641791,1.483874858208955,1.483874858208955,1.483874858208955,1.456992921641791,1.4032290485074626
1161,1161,1.0622681940298506,1.0622681940298506,1.067457210199005,1.0778352425373134,1.088213274875622,1.093402291044776,1.093402291044776,1.093402291044776,1.088213274875622,1.0778352425373134
1162,1162,1.0810184289276807,1.0810184289276807,1.087769964671654,1.101273036159601,1.1147761076475478,1.1215276433915211,1.1215276433915211,1.1215276433915211,1.1147761076475478,1.101273036159601
1163,1163,1.0742512618453866,1.0742512618453866,1.0804388669991687,1.0928140773067332,1.1051892876142975,1.1113768927680798,1.1113768927680798,1.1113768927680798,1.1051892876142975,1.0928140773067332
1164,1164,1.4345140399002494,1.4345140399002494,1.47072354322527,1.5431425498753115,1.6155615565253534,1.651771059850374,1.651771059850374,1.651771059850374,1.6155615565253534,1.5431425498753115
1165,1165,1.1382540498753118,1.1382540498753118,1.1497752206982543,1.1728175623441395,1.1958599039900248,1.2073810748129674,1.2073810748129674,1.2073810748129674,1.1958599039900248,1.1728175623441395
1166,1166,1.0810184289276807,1.0810184289276807,1.087769964671654,1.101273036159601,1.1147761076475478,1.1215276433915211,1.1215276433915211,1.1215276433915211,1.1147761076475478,1.101273036159601
1167,1167,1.1757246633416458,1.1757246633416458,1.190368385286783,1.2196558291770572,1.2489432730673315,1.2635869950124687,1.2635869950124687,1.2635869950124687,1.2489432730673315,1.2196558291770572
1168,1168,1.1370420199501245,1.1370420199501245,1.1484621882793016,1.1713025249376559,1.19414286159601,1.205563029925187,1.205563029925187,1.205563029925187,1.19414286159601,1.1713025249376559
1169,1169,1.1382540498753118,1.1382540498753118,1.1497752206982543,1.1728175623441395,1.1958599039900248,1.2073810748129674,1.2073810748129674,1.2073810748129674,1.1958599039900248,1.1728175623441395
1170,1170,1.1833037855361597,1.1833037855361597,1.1985791009975062,1.2291297319201995,1.2596803628428928,1.2749556783042393,1.2749556783042393,1.2749556783042393,1.2596803628428928,1.2291297319201995
1171,1171,1.2358631221945138,1.2358631221945138,1.2555183823773897,1.294828902743142,1.3341394231088943,1.3537946832917704,1.3537946832917704,1.3537946832917704,1.3341394231088943,1.294828902743142
1172,1172,1.1370420199501245,1.1370420199501245,1.1484621882793016,1.1713025249376559,1.19414286159601,1.205563029925187,1.205563029925187,1.205563029925187,1.19414286159601,1.1713025249376559
1173,1173,1.1813086583541148,1.1813086583541148,1.1964177132169576,1.2266358229426433,1.2568539326683292,1.271962987531172,1.271962987531172,1.271962987531172,1.2568539326683292,1.2266358229426433
1174,1174,3.8054791716303606,3.8054791716303606,3.806921955088382,3.809807522004425,3.8126930889204687,3.81413587237849,3.81413587237849,3.81413587237849,3.8126930889204687,3.809807522004425
1175,1175,1.2358631221945138,1.2358631221945138,1.2555183823773897,1.294828902743142,1.3341394231088943,1.3537946832917704,1.3537946832917704,1.3537946832917704,1.3341394231088943,1.294828902743142
1176,1176,1.2217909825436408,1.2217909825436408,1.2402735644222775,1.2772387281795512,1.3142038919368246,1.3326864738154613,1.3326864738154613,1.3326864738154613,1.3142038919368246,1.2772387281795512
1177,1177,1.1205602493765585,1.1205602493765585,1.130606936824605,1.1507003117206982,1.1707936866167912,1.1808403740648377,1.1808403740648377,1.1808403740648377,1.1707936866167912,1.1507003117206982
1178,1178,1.3033157356608478,1.3033157356608478,1.3285920469659185,1.3791446695760599,1.429697292186201,1.4549736034912717,1.4549736034912717,1.4549736034912717,1.429697292186201,1.3791446695760599
1179,1179,1.1448559401496259,1.1448559401496259,1.156927268495428,1.1810699251870322,1.2052125818786366,1.2172839102244388,1.2172839102244388,1.2172839102244388,1.2052125818786366,1.1810699251870322
1180,1180,1.1155145721393034,1.1155145721393034,1.1251407864842453,1.1443932151741294,1.1636456438640133,1.1732718582089552,1.1732718582089552,1.1732718582089552,1.1636456438640133,1.1443932151741294
1181,1181,1.177483680798005,1.177483680798005,1.192273987531172,1.2218546009975062,1.2514352144638403,1.2662255211970075,1.2662255211970075,1.2662255211970075,1.2514352144638403,1.2218546009975062
1182,1182,1.1448559401496259,1.1448559401496259,1.156927268495428,1.1810699251870322,1.2052125818786366,1.2172839102244388,1.2172839102244388,1.2172839102244388,1.2052125818786366,1.1810699251870322
1183,1183,0.5281534226117229,0.5281534226117229,0.5556329972385885,0.6105921464923199,0.6655512957460512,0.6930308703729169,0.6930308703729169,0.6930308703729169,0.6655512957460512,0.6105921464923199
1184,1184,1.1394280399002494,1.1394280399002494,1.1510470432252702,1.1742850498753117,1.1975230565253532,1.2091420598503742,1.2091420598503742,1.2091420598503742,1.1975230565253532,1.1742850498753117
1185,1185,1.0703790623441396,1.0703790623441396,1.0762439842061513,1.0879738279301745,1.099703671654198,1.1055685935162094,1.1055685935162094,1.1055685935162094,1.099703671654198,1.0879738279301745
1186,1186,1.177483680798005,1.177483680798005,1.192273987531172,1.2218546009975062,1.2514352144638403,1.2662255211970075,1.2662255211970075,1.2662255211970075,1.2514352144638403,1.2218546009975062
1187,1187,1.6479296857855361,1.6479296857855361,1.701923826267664,1.80991210723192,1.917900388196176,1.971894528678304,1.971894528678304,1.971894528678304,1.917900388196176,1.80991210723192
1188,1188,1.0703790623441396,1.0703790623441396,1.0762439842061513,1.0879738279301745,1.099703671654198,1.1055685935162094,1.1055685935162094,1.1055685935162094,1.099703671654198,1.0879738279301745
1189,1189,1.2700386932668328,1.2700386932668328,1.2925419177057356,1.337548366583541,1.3825548154613467,1.4050580399002495,1.4050580399002495,1.4050580399002495,1.3825548154613467,1.337548366583541
1190,1190,1.3563584577114427,1.3563584577114427,1.3860549958540629,1.4454480721393035,1.504841148424544,1.5345376865671643,1.5345376865671643,1.5345376865671643,1.504841148424544,1.4454480721393035
1191,1191,0.5517437945969944,0.5517437945969944,0.583346101396331,0.6465507149950043,0.7097553285936777,0.7413576353930142,0.7413576353930142,0.7413576353930142,0.7097553285936777,0.6465507149950043
1192,1192,1.3563584577114427,1.3563584577114427,1.3860549958540629,1.4454480721393035,1.504841148424544,1.5345376865671643,1.5345376865671643,1.5345376865671643,1.504841148424544,1.4454480721393035
1193,1193,1.124257686567164,1.124257686567164,1.1346124937810944,1.155322108208955,1.1760317226368158,1.186386529850746,1.186386529850746,1.186386529850746,1.1760317226368158,1.155322108208955
1194,1194,0.566856261779728,0.566856261779728,0.6006503442838739,0.6682385092921658,0.7358266743004576,0.7696207568046035,0.7696207568046035,0.7696207568046035,0.7358266743004576,0.6682385092921658
1195,1195,1.0417633532338308,1.0417633532338308,1.0452436326699834,1.0522041915422884,1.0591647504145936,1.0626450298507462,1.0626450298507462,1.0626450298507462,1.0591647504145936,1.0522041915422884
1196,1196,1.3201429651741292,1.3201429651741292,1.3468215456053068,1.4001787064676616,1.4535358673300167,1.480214447761194,1.480214447761194,1.480214447761194,1.4535358673300167,1.4001787064676616
1197,1197,0.7376943928920023,0.7376943928920023,0.7624209724939924,0.8118741316979725,0.8613272909019527,0.8860538705039427,0.8860538705039427,0.8860538705039427,0.8613272909019527,0.8118741316979725
1198,1198,1.0847401100478469,1.0847401100478469,1.0918017858851674,1.1059251375598085,1.1200484892344496,1.1271101650717703,1.1271101650717703,1.1271101650717703,1.1200484892344496,1.1059251375598085
1199,1199,1.028304932735426,1.028304932735426,1.0306636771300448,1.0353811659192824,1.04009865470852,1.042457399103139,1.042457399103139,1.042457399103139,1.04009865470852,1.0353811659192824
1200,1200,1.084108842892768,1.084108842892768,1.091117913133832,1.10513605361596,1.119154194098088,1.126163264339152,1.126163264339152,1.126163264339152,1.119154194098088,1.10513605361596
1201,1201,1.149575511221945,1.149575511221945,1.1620401371571072,1.1869693890274313,1.2118986408977555,1.2243632668329176,1.2243632668329176,1.2243632668329176,1.2118986408977555,1.1869693890274313
1202,1202,1.1476171122194514,1.1476171122194514,1.1599185382377388,1.1845213902743141,1.2091242423108892,1.2214256683291769,1.2214256683291769,1.2214256683291769,1.2091242423108892,1.1845213902743141
1203,1203,1.084108842892768,1.084108842892768,1.091117913133832,1.10513605361596,1.119154194098088,1.126163264339152,1.126163264339152,1.126163264339152,1.119154194098088,1.10513605361596
1204,1204,1.050645536159601,1.050645536159601,1.0548659975062344,1.0633069201995011,1.071747842892768,1.0759683042394013,1.0759683042394013,1.0759683042394013,1.071747842892768,1.0633069201995011
1205,1205,1.218512328207619,1.218512328207619,1.2417901237188407,1.2883457147412845,1.3349013057637285,1.3581791012749505,1.3581791012749505,1.3581791012749505,1.3349013057637285,1.2883457147412845
1206,1206,0.514926089376542,0.514926089376542,0.5385880004322361,0.5859118225436243,0.6332356446550126,0.6568975557107066,0.6568975557107066,0.6568975557107066,0.6332356446550126,0.5859118225436243
1207,1207,1.3636748140703518,1.3636748140703518,1.3939810485762145,1.4545935175879396,1.515205986599665,1.5455122211055277,1.5455122211055277,1.5455122211055277,1.515205986599665,1.4545935175879396
1208,1208,1.0944819301745636,1.0944819301745636,1.1023554243557772,1.1181024127182044,1.1338494010806317,1.1417228952618454,1.1417228952618454,1.1417228952618454,1.1338494010806317,1.1181024127182044
1209,1209,1.2815038341708542,1.2815038341708542,1.3049624870184253,1.3518797927135677,1.3987970984087101,1.4222557512562812,1.4222557512562812,1.4222557512562812,1.3987970984087101,1.3518797927135677
1210,1210,1.0697559950124687,1.0697559950124687,1.0755689945968412,1.087194993765586,1.0988209929343307,1.1046339925187032,1.1046339925187032,1.1046339925187032,1.0988209929343307,1.087194993765586
1211,1211,0.5144146214162928,0.5144146214162928,0.5378373620646719,0.58468284336143,0.6315283246581881,0.6549510653065671,0.6549510653065671,0.6549510653065671,0.6315283246581881,0.58468284336143
